time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
257, 1655, 2.945619, 1, 13, 2, 3, 4
258, 1868, 2.698073, 0, 11, 2, 2, 3
259, 1325, 2.920755, 1, 14, 2, 3, 4
260, 1552, 2.750644, 1, 10, 2, 3, 3
261, 1515, 2.895710, 0, 12, 2, 3, 3
262, 1185, 2.934177, 1, 12, 2, 3, 4
263, 1506, 2.804781, 0, 10, 2, 3, 3
264, 1438, 2.911683, 0, 10, 2, 3, 3
265, 1557, 2.951188, 0, 13, 2, 3, 4
266, 1546, 2.766494, 0, 12, 2, 2, 3
267, 1810, 2.782873, 0, 12, 2, 3, 3
268, 1749, 2.754717, 0, 10, 2, 2, 3
269, 2077, 2.726529, 1, 11, 2, 2, 3
270, 1387, 2.738284, 0, 10, 2, 2, 3
271, 1583, 2.804801, 0, 15, 2, 3, 3
272, 1392, 2.832615, 0, 9, 2, 3, 3
273, 1738, 2.751438, 0, 13, 2, 2, 3
274, 1737, 2.832470, 1, 11, 2, 3, 3
275, 1333, 2.894974, 1, 10, 2, 3, 3
276, 1802, 2.662597, 0, 12, 2, 2, 3
277, 1544, 2.900907, 1, 13, 2, 3, 3
278, 1465, 2.978157, 0, 29, 2, 3, 3
279, 1736, 2.945853, 1, 12, 2, 3, 4
280, 1479, 2.841785, 1, 17, 2, 3, 3
281, 1505, 2.792027, 1, 12, 2, 3, 3
282, 1463, 2.833219, 0, 15, 2, 3, 3
283, 1705, 3.140176, 1, 45, 2, 3, 3
284, 1555, 2.736977, 0, 13, 2, 2, 3
285, 1531, 2.964076, 1, 21, 2, 3, 4
286, 1822, 2.909989, 1, 16, 2, 3, 4
287, 1727, 3.022583, 0, 33, 2, 3, 3
288, 1326, 2.817496, 1, 12, 2, 3, 3
289, 1812, 2.848786, 0, 11, 2, 3, 3
290, 1440, 2.924306, 1, 24, 2, 3, 3
291, 1757, 2.950484, 0, 20, 2, 3, 4
292, 1784, 3.047085, 0, 33, 2, 3, 3
293, 2051, 2.677231, 1, 12, 2, 2, 3
294, 1469, 2.897209, 0, 28, 2, 3, 3
295, 1449, 2.878537, 1, 11, 2, 3, 3
296, 1903, 2.667893, 1, 12, 2, 2, 3
297, 1367, 3.066569, 1, 20, 2, 3, 4
298, 1807, 2.846154, 1, 11, 2, 3, 3
299, 1530, 2.912418, 1, 12, 2, 3, 4
300, 10, 2.900000, 2, 4, 2, 3, 4
