time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
286, 1335, 5.993258, 2, 22, 4, 5, 7
287, 1204, 6.774917, 2, 152, 4, 5, 7
288, 1471, 5.568321, 2, 23, 4, 5, 7
289, 1382, 5.834298, 2, 33, 4, 5, 7
290, 1455, 5.595876, 2, 29, 4, 5, 7
291, 1433, 5.651779, 2, 22, 4, 5, 7
292, 1427, 5.787666, 2, 28, 4, 5, 7
293, 1192, 6.985738, 1, 41, 4, 6, 8
294, 1434, 5.589958, 2, 37, 4, 5, 7
295, 1485, 5.439057, 2, 21, 4, 5, 6
296, 1484, 5.440027, 2, 21, 4, 5, 7
297, 1485, 5.473401, 2, 19, 4, 5, 7
298, 1512, 5.369709, 2, 22, 4, 5, 6
299, 1464, 5.508880, 2, 29, 4, 5, 7
300, 1, 6.000000, 6, 6, 6, 6, 6
